ctr-runtime,node,name,filename,ioengine,readwrite,direct,ramp_time,runtime,time_based,size,bs,numjobs,iodepth,op,BW,IOPS,BW (MB/s)
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,4,write,27.1MiB/s,3474,27.750400000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,4,write,23.4MiB/s,2995,23.9616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,64,write,165MiB/s,1314,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,64,write,166MiB/s,1322,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,64,write,169MiB/s,1345,173.056
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,64,write,54.9MiB/s,3511,56.2176
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,64,write,49.4MiB/s,3155,50.5856
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,64,write,16.1MiB/s,1023,16.486400000000003
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,64,write,1559KiB/s,1556,1.559
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,64,write,1405KiB/s,1400,1.405
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,64,write,1382KiB/s,1373,1.3820000000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,64,write,165MiB/s,658,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,64,write,165MiB/s,654,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,64,write,170MiB/s,671,174.08
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,64,write,3317KiB/s,1656,3.317
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,64,write,3880KiB/s,1935,3.88
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,64,write,3418KiB/s,1700,3.418
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,64,write,103MiB/s,3285,105.47200000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,64,write,91.3MiB/s,2918,93.49119999999999
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,64,write,109MiB/s,3490,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,64,write,10.4MiB/s,2668,10.649600000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,64,write,13.4MiB/s,3413,13.7216
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,64,write,12.4MiB/s,3172,12.697600000000001
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,64,write,168MiB/s,2692,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,64,write,168MiB/s,2681,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,64,write,155MiB/s,2476,158.72
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,64,write,27.5MiB/s,3513,28.16
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,64,write,27.3MiB/s,3495,27.9552
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,64,write,2491KiB/s,309,2.491
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,1,8,write,163MiB/s,1300,166.912
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,2,8,write,167MiB/s,1337,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,128k,4,8,write,167MiB/s,1336,171.008
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,1,8,write,54.0MiB/s,3519,55.296
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,2,8,write,43.9MiB/s,2807,44.9536
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,16k,4,8,write,40.4MiB/s,2586,41.3696
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,1,8,write,1354KiB/s,1353,1.354
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,2,8,write,1516KiB/s,1515,1.516
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,1k,4,8,write,1497KiB/s,1495,1.497
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,1,8,write,162MiB/s,647,165.888
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,2,8,write,165MiB/s,658,168.96
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,256k,4,8,write,166MiB/s,664,169.984
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,1,8,write,3609KiB/s,1804,3.609
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,2,8,write,3305KiB/s,1651,3.305
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,2k,4,8,write,3600KiB/s,1799,3.6
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,1,8,write,110MiB/s,3510,112.64
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,2,8,write,33.6MiB/s,1074,34.406400000000005
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,32k,4,8,write,46.0MiB/s,1471,47.104
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,1,8,write,10.5MiB/s,2689,10.752
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,2,8,write,12.3MiB/s,3146,12.5952
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,4k,4,8,write,12.2MiB/s,3130,12.492799999999999
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,1,8,write,109MiB/s,1744,111.616
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,2,8,write,43.9MiB/s,702,44.9536
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,64k,4,8,write,168MiB/s,2693,172.032
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,1,8,write,14.6MiB/s,1862,14.9504
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,2,8,write,10.1MiB/s,1295,10.3424
runc,Standard_D4s_v4,test,test,libaio,randwrite,1,30,30,1,4g,8k,4,8,write,25.8MiB/s,3296,26.4192
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,1,read,380MiB/s,3043,389.12
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,1,read,453MiB/s,3624,463.872
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,1,read,459MiB/s,3673,470.016
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,1,read,84.9MiB/s,5432,86.9376
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,1,read,162MiB/s,10400,165.888
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,1,read,335MiB/s,21400,343.04
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,1,read,6413KiB/s,6413,6.413
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,1,read,11.5MiB/s,11800,11.776
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,1,read,20.5MiB/s,20900,20.992
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,1,read,463MiB/s,1853,474.112
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,1,read,457MiB/s,1826,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,1,read,465MiB/s,1861,476.16
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,1,read,10.5MiB/s,5373,10.752
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,1,read,21.0MiB/s,10800,21.504
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,1,read,41.4MiB/s,21200,42.3936
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,1,read,138MiB/s,4422,141.312
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,1,read,273MiB/s,8721,279.552
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,1,read,425MiB/s,13600,435.2
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,1,read,22.4MiB/s,5735,22.9376
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,1,read,45.8MiB/s,11700,46.8992
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,1,read,84.3MiB/s,21600,86.3232
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,1,read,241MiB/s,3863,246.784
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,1,read,434MiB/s,6940,444.416
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,1,read,441MiB/s,7060,451.584
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,1,read,42.8MiB/s,5476,43.8272
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,1,read,90.3MiB/s,11600,92.4672
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,1,read,185MiB/s,23700,189.44
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,128,read,384MiB/s,3066,393.216
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,128,read,438MiB/s,3495,448.512
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,128,read,444MiB/s,3535,454.656
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,128,read,80.8MiB/s,5164,82.7392
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,128,read,77.2MiB/s,4933,79.0528
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,128,read,215MiB/s,13800,220.16
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,128,read,6323KiB/s,6318,6.323
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,128,read,9717KiB/s,9708,9.717
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,128,read,15.9MiB/s,16300,16.2816
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,128,read,463MiB/s,1845,474.112
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,128,read,457MiB/s,1818,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,128,read,468MiB/s,1855,479.232
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,128,read,10.5MiB/s,5363,10.752
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,128,read,18.8MiB/s,9617,19.2512
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,128,read,28.9MiB/s,14800,29.5936
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,128,read,129MiB/s,4114,132.096
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,128,read,218MiB/s,6968,223.232
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,128,read,336MiB/s,10700,344.064
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,128,read,23.1MiB/s,5914,23.654400000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,128,read,35.7MiB/s,9120,36.5568
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,128,read,63.2MiB/s,16200,64.7168
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,128,read,214MiB/s,3419,219.136
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,128,read,395MiB/s,6309,404.48
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,128,read,399MiB/s,6362,408.576
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,128,read,45.5MiB/s,5818,46.592
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,128,read,63.4MiB/s,8101,64.9216
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,128,read,121MiB/s,15500,123.904
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,16,read,383MiB/s,3063,392.192
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,16,read,431MiB/s,3445,441.344
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,16,read,446MiB/s,3568,456.704
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,16,read,81.4MiB/s,5207,83.35360000000001
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,16,read,140MiB/s,8960,143.36
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,16,read,212MiB/s,13500,217.088
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,16,read,6304KiB/s,6303,6.304
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,16,read,9503KiB/s,9502,9.503
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,16,read,15.4MiB/s,15700,15.7696
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,16,read,423MiB/s,1691,433.152
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,16,read,457MiB/s,1828,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,16,read,457MiB/s,1826,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,16,read,10.6MiB/s,5451,10.8544
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,16,read,19.9MiB/s,10200,20.377599999999997
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,16,read,28.8MiB/s,14700,29.491200000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,16,read,130MiB/s,4159,133.12
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,16,read,232MiB/s,7413,237.568
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,16,read,358MiB/s,11400,366.592
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,16,read,23.1MiB/s,5922,23.654400000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,16,read,35.0MiB/s,9207,35.84
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,16,read,55.8MiB/s,14300,57.139199999999995
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,16,read,220MiB/s,3511,225.28
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,16,read,380MiB/s,6085,389.12
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,16,read,405MiB/s,6476,414.72
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,16,read,43.2MiB/s,5534,44.2368
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,16,read,73.4MiB/s,9391,75.1616
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,16,read,112MiB/s,14300,114.688
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,2,read,385MiB/s,3077,394.24
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,2,read,432MiB/s,3456,442.368
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,2,read,434MiB/s,3474,444.416
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,2,read,84.7MiB/s,5418,86.73280000000001
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,2,read,139MiB/s,8903,142.336
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,2,read,92.1MiB/s,5896,94.3104
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,2,read,6490KiB/s,6489,6.49
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,2,read,9.86MiB/s,10100,10.096639999999999
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,2,read,15.9MiB/s,16300,16.2816
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,2,read,457MiB/s,1826,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,2,read,457MiB/s,1827,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,2,read,465MiB/s,1859,476.16
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,2,read,11.0MiB/s,5643,11.264
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,2,read,19.7MiB/s,10100,20.1728
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,2,read,28.8MiB/s,14800,29.491200000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,2,read,129MiB/s,4112,132.096
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,2,read,238MiB/s,7628,243.71200000000002
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,2,read,326MiB/s,10400,333.824
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,2,read,22.4MiB/s,5735,22.9376
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,2,read,37.2MiB/s,9531,38.092800000000004
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,2,read,56.0MiB/s,14300,57.344
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,2,read,223MiB/s,3569,228.352
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,2,read,367MiB/s,5864,375.808
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,2,read,403MiB/s,6440,412.672
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,2,read,42.6MiB/s,5451,43.6224
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,2,read,72.6MiB/s,9290,74.3424
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,2,read,110MiB/s,14000,112.64
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,256,read,399MiB/s,3184,408.576
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,256,read,449MiB/s,3578,459.776
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,256,read,457MiB/s,3624,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,256,read,77.4MiB/s,4944,79.25760000000001
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,256,read,92.7MiB/s,5917,94.9248
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,256,read,215MiB/s,13700,220.16
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,256,read,6485KiB/s,6476,6.485
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,256,read,9700KiB/s,9682,9.700000000000001
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,256,read,15.5MiB/s,15900,15.872
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,256,read,464MiB/s,1847,475.136
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,256,read,464MiB/s,1837,475.136
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,256,read,470MiB/s,1846,481.28000000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,256,read,10.7MiB/s,5462,10.9568
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,256,read,18.9MiB/s,9641,19.3536
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,256,read,28.7MiB/s,14700,29.3888
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,256,read,132MiB/s,4231,135.168
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,256,read,222MiB/s,7088,227.328
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,256,read,330MiB/s,10500,337.92
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,256,read,24.4MiB/s,6234,24.985599999999998
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,256,read,34.5MiB/s,8820,35.328
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,256,read,62.5MiB/s,15000,64.0
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,256,read,220MiB/s,3515,225.28
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,256,read,380MiB/s,6065,389.12
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,256,read,397MiB/s,6325,406.528
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,256,read,45.5MiB/s,5819,46.592
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,256,read,61.4MiB/s,7845,62.8736
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,256,read,121MiB/s,15400,123.904
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,32,read,394MiB/s,3154,403.456
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,32,read,439MiB/s,3513,449.536
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,32,read,441MiB/s,3520,451.584
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,32,read,83.5MiB/s,5342,85.504
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,32,read,133MiB/s,8478,136.192
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,32,read,217MiB/s,13900,222.208
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,32,read,6597KiB/s,6595,6.597
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,32,read,9537KiB/s,9534,9.537
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,32,read,15.5MiB/s,15800,15.872
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,1,32,read,463MiB/s,1852,474.112
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,2,32,read,461MiB/s,1842,472.064
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,256k,4,32,read,457MiB/s,1823,467.968
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,1,32,read,10.9MiB/s,5556,11.1616
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,2,32,read,20.4MiB/s,10400,20.889599999999998
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,2k,4,32,read,28.6MiB/s,14600,29.2864
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,1,32,read,136MiB/s,4363,139.264
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,2,32,read,225MiB/s,7181,230.4
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,32k,4,32,read,351MiB/s,11200,359.42400000000004
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,1,32,read,24.4MiB/s,6249,24.985599999999998
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,2,32,read,33.5MiB/s,8563,34.304
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,4k,4,32,read,57.4MiB/s,14700,58.7776
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,1,32,read,226MiB/s,3612,231.424
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,2,32,read,372MiB/s,5948,380.928
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,64k,4,32,read,409MiB/s,6536,418.81600000000003
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,1,32,read,44.7MiB/s,5714,45.772800000000004
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,2,32,read,69.2MiB/s,8856,70.8608
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,8k,4,32,read,102MiB/s,13100,104.44800000000001
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,1,4,read,392MiB/s,3137,401.408
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,2,4,read,437MiB/s,3497,447.488
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,128k,4,4,read,443MiB/s,3546,453.632
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,1,4,read,84.6MiB/s,5413,86.6304
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,2,4,read,130MiB/s,8334,133.12
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,16k,4,4,read,91.3MiB/s,5842,93.49119999999999
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,1,4,read,6651KiB/s,6650,6.651
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,2,4,read,9955KiB/s,9955,9.955
runc,Standard_D8s_v4,test,test,libaio,randread,1,30,30,1,4g,1k,4,4,read,15.7MiB/s,16101,16.0768
